home_team_id,home_team_name,away_team_id,away_team_name,total_matches,home_goals,away_goals,total_goals,goal_difference,home_wins,away_wins,draws,avg_goals_per_match,tournament_id
T-31,Germany,T-58,Portugal,2,7,1,8,6,1.0,2.0,-1.0,4.0,WC-2006
T-31,Germany,T-58,Portugal,2,7,1,8,6,1.0,2.0,-1.0,4.0,WC-2014
T-31,Germany,T-71,South Korea,2,4,2,6,2,1.0,2.0,-1.0,3.0,WC-1994
T-31,Germany,T-71,South Korea,2,4,2,6,2,1.0,2.0,-1.0,3.0,WC-2002
T-31,Germany,T-73,Spain,3,2,2,4,0,1.0,0.0,2.0,1.3333333333333333,WC-1994
T-31,Germany,T-73,Spain,3,2,2,4,0,1.0,0.0,2.0,1.3333333333333333,WC-2010
T-31,Germany,T-73,Spain,3,2,2,4,0,1.0,0.0,2.0,1.3333333333333333,WC-2019
T-31,Germany,T-74,Sweden,6,13,6,19,7,0.0,0.0,6.0,3.1666666666666665,WC-1934
T-31,Germany,T-74,Sweden,6,13,6,19,7,0.0,0.0,6.0,3.1666666666666665,WC-2003
T-31,Germany,T-74,Sweden,6,13,6,19,7,0.0,0.0,6.0,3.1666666666666665,WC-2006
T-31,Germany,T-74,Sweden,6,13,6,19,7,0.0,0.0,6.0,3.1666666666666665,WC-2015
T-31,Germany,T-74,Sweden,6,13,6,19,7,0.0,0.0,6.0,3.1666666666666665,WC-2018
T-31,Germany,T-74,Sweden,6,13,6,19,7,0.0,0.0,6.0,3.1666666666666665,WC-2019
T-31,Germany,T-83,United States,3,5,5,10,0,0.0,0.0,3.0,3.3333333333333335,WC-1991
T-31,Germany,T-83,United States,3,5,5,10,0,0.0,0.0,3.0,3.3333333333333335,WC-1998
T-31,Germany,T-83,United States,3,5,5,10,0,0.0,0.0,3.0,3.3333333333333335,WC-2002
T-32,Ghana,T-04,Australia,3,4,6,10,-2,1.0,0.0,2.0,3.3333333333333335,WC-2003
T-32,Ghana,T-04,Australia,3,4,6,10,-2,1.0,0.0,2.0,3.3333333333333335,WC-2007
T-32,Ghana,T-04,Australia,3,4,6,10,-2,1.0,0.0,2.0,3.3333333333333335,WC-2010
T-32,Ghana,T-83,United States,2,3,3,6,0,1.0,0.0,1.0,3.0,WC-2006
T-32,Ghana,T-83,United States,2,3,3,6,0,1.0,0.0,1.0,3.0,WC-2014
T-33,Greece,T-50,Nigeria,2,2,3,5,-1,1.0,0.0,1.0,2.5,WC-1994
T-33,Greece,T-50,Nigeria,2,2,3,5,-1,1.0,0.0,1.0,2.5,WC-2010
T-36,Hungary,T-09,Brazil,2,7,3,10,4,0.0,2.0,0.0,5.0,WC-1954
T-36,Hungary,T-09,Brazil,2,7,3,10,4,0.0,2.0,0.0,5.0,WC-1966
T-36,Hungary,T-10,Bulgaria,2,9,2,11,7,2.0,0.0,0.0,5.5,WC-1962
T-36,Hungary,T-10,Bulgaria,2,9,2,11,7,2.0,0.0,0.0,5.5,WC-1966
T-41,Italy,T-03,Argentina,2,3,2,5,1,1.0,0.0,1.0,2.5,WC-1982
T-41,Italy,T-03,Argentina,2,3,2,5,1,1.0,0.0,1.0,2.5,WC-1986
T-41,Italy,T-05,Austria,4,5,1,6,4,0.0,1.0,3.0,1.5,WC-1934
T-41,Italy,T-05,Austria,4,5,1,6,4,0.0,1.0,3.0,1.5,WC-1978
T-41,Italy,T-05,Austria,4,5,1,6,4,0.0,1.0,3.0,1.5,WC-1990
T-41,Italy,T-05,Austria,4,5,1,6,4,0.0,1.0,3.0,1.5,WC-1998
T-41,Italy,T-09,Brazil,3,5,4,9,1,1.0,0.0,2.0,3.0,WC-1938
T-41,Italy,T-09,Brazil,3,5,4,9,1,1.0,0.0,2.0,3.0,WC-1982
T-41,Italy,T-09,Brazil,3,5,4,9,1,1.0,0.0,2.0,3.0,WC-2019
T-41,Italy,T-11,Cameroon,2,4,1,5,3,1.0,0.0,1.0,2.5,WC-1982
T-41,Italy,T-11,Cameroon,2,4,1,5,3,1.0,0.0,1.0,2.5,WC-1998
T-41,Italy,T-13,Chile,2,4,2,6,2,0.0,0.0,2.0,3.0,WC-1966
T-41,Italy,T-13,Chile,2,4,2,6,2,0.0,0.0,2.0,3.0,WC-1998
T-41,Italy,T-21,Czechoslovakia,2,4,1,5,3,1.0,0.0,1.0,2.5,WC-1934
T-41,Italy,T-21,Czechoslovakia,2,4,1,5,3,1.0,0.0,1.0,2.5,WC-1990
T-41,Italy,T-30,France,5,6,5,11,1,1.0,0.0,4.0,2.2,WC-1938
T-41,Italy,T-30,France,5,6,5,11,1,1.0,0.0,4.0,2.2,WC-1978
T-41,Italy,T-30,France,5,6,5,11,1,1.0,0.0,4.0,2.2,WC-1986
T-41,Italy,T-30,France,5,6,5,11,1,1.0,0.0,4.0,2.2,WC-1998
T-41,Italy,T-30,France,5,6,5,11,1,1.0,0.0,4.0,2.2,WC-2006
T-41,Italy,T-36,Hungary,2,7,3,10,4,1.0,2.0,-1.0,5.0,WC-1938
T-41,Italy,T-36,Hungary,2,7,3,10,4,1.0,2.0,-1.0,5.0,WC-1978
T-41,Italy,T-46,Mexico,2,5,2,7,3,0.0,1.0,1.0,3.5,WC-1970
T-41,Italy,T-46,Mexico,2,5,2,7,3,0.0,1.0,1.0,3.5,WC-1994
T-41,Italy,T-48,Netherlands,2,1,4,5,-3,0.0,0.0,2.0,2.5,WC-1978
T-41,Italy,T-48,Netherlands,2,1,4,5,-3,0.0,0.0,2.0,2.5,WC-2019
T-41,Italy,T-53,Norway,3,4,1,5,3,0.0,0.0,3.0,1.6666666666666667,WC-1938
T-41,Italy,T-53,Norway,3,4,1,5,3,0.0,0.0,3.0,1.6666666666666667,WC-1994
T-41,Italy,T-53,Norway,3,4,1,5,3,0.0,0.0,3.0,1.6666666666666667,WC-1998
T-41,Italy,T-55,Paraguay,2,3,1,4,2,0.0,1.0,1.0,2.0,WC-1950
T-41,Italy,T-55,Paraguay,2,3,1,4,2,0.0,1.0,1.0,2.0,WC-2010
T-41,Italy,T-73,Spain,3,4,2,6,2,0.0,0.0,3.0,2.0,WC-1934
T-41,Italy,T-73,Spain,3,4,2,6,2,0.0,0.0,3.0,2.0,WC-1994
T-41,Italy,T-83,United States,3,9,2,11,7,1.0,0.0,2.0,3.6666666666666665,WC-1934
T-41,Italy,T-83,United States,3,9,2,11,7,1.0,0.0,2.0,3.6666666666666665,WC-1990
T-41,Italy,T-83,United States,3,9,2,11,7,1.0,0.0,2.0,3.6666666666666665,WC-2006
T-41,Italy,T-84,Uruguay,2,2,1,3,1,1.0,0.0,1.0,1.5,WC-1990
T-41,Italy,T-84,Uruguay,2,2,1,3,1,1.0,0.0,1.0,1.5,WC-2014
T-41,Italy,T-86,West Germany,3,7,4,11,3,0.0,1.0,2.0,3.6666666666666665,WC-1970
T-41,Italy,T-86,West Germany,3,7,4,11,3,0.0,1.0,2.0,3.6666666666666665,WC-1978
T-41,Italy,T-86,West Germany,3,7,4,11,3,0.0,1.0,2.0,3.6666666666666665,WC-1982
T-44,Japan,T-09,Brazil,2,1,5,6,-4,1.0,2.0,-1.0,3.0,WC-1991
T-44,Japan,T-09,Brazil,2,1,5,6,-4,1.0,2.0,-1.0,3.0,WC-2006
T-44,Japan,T-11,Cameroon,2,3,1,4,2,1.0,1.0,0.0,2.0,WC-2010
T-44,Japan,T-11,Cameroon,2,3,1,4,2,1.0,1.0,0.0,2.0,WC-2015
T-44,Japan,T-18,Croatia,3,1,2,3,-1,1.0,0.0,2.0,1.0,WC-1998
T-44,Japan,T-18,Croatia,3,1,2,3,-1,1.0,0.0,2.0,1.0,WC-2006
T-44,Japan,T-18,Croatia,3,1,2,3,-1,1.0,0.0,2.0,1.0,WC-2022
T-44,Japan,T-28,England,3,4,5,9,-1,0.0,2.0,1.0,3.0,WC-2007
T-44,Japan,T-28,England,3,4,5,9,-1,0.0,2.0,1.0,3.0,WC-2015
T-44,Japan,T-28,England,3,4,5,9,-1,0.0,2.0,1.0,3.0,WC-2019
T-44,Japan,T-62,Russia,2,1,5,6,-4,0.0,1.0,1.0,3.0,WC-1999
T-44,Japan,T-62,Russia,2,1,5,6,-4,0.0,1.0,1.0,3.0,WC-2002
T-44,Japan,T-74,Sweden,2,3,9,12,-6,1.0,1.0,0.0,6.0,WC-1991
T-44,Japan,T-74,Sweden,2,3,9,12,-6,1.0,1.0,0.0,6.0,WC-2011
T-44,Japan,T-83,United States,3,2,9,11,-7,1.0,0.0,2.0,3.6666666666666665,WC-1991
T-44,Japan,T-83,United States,3,2,9,11,-7,1.0,0.0,2.0,3.6666666666666665,WC-1995
T-44,Japan,T-83,United States,3,2,9,11,-7,1.0,0.0,2.0,3.6666666666666665,WC-2011
T-46,Mexico,T-10,Bulgaria,2,3,1,4,2,0.0,0.0,2.0,2.0,WC-1986
T-46,Mexico,T-10,Bulgaria,2,3,1,4,2,0.0,0.0,2.0,2.0,WC-1994
T-46,Mexico,T-41,Italy,2,1,3,4,-2,1.0,2.0,-1.0,2.0,WC-1999
T-46,Mexico,T-41,Italy,2,1,3,4,-2,1.0,2.0,-1.0,2.0,WC-2002
T-46,Mexico,T-84,Uruguay,2,0,1,1,-1,0.0,1.0,1.0,0.5,WC-1966
T-46,Mexico,T-84,Uruguay,2,0,1,1,-1,0.0,1.0,1.0,0.5,WC-2010
T-48,Netherlands,T-03,Argentina,5,8,3,11,5,1.0,0.0,4.0,2.2,WC-1974
T-48,Netherlands,T-03,Argentina,5,8,3,11,5,1.0,0.0,4.0,2.2,WC-1998
T-48,Netherlands,T-03,Argentina,5,8,3,11,5,1.0,0.0,4.0,2.2,WC-2006
T-48,Netherlands,T-03,Argentina,5,8,3,11,5,1.0,0.0,4.0,2.2,WC-2014
T-48,Netherlands,T-03,Argentina,5,8,3,11,5,1.0,0.0,4.0,2.2,WC-2022
T-48,Netherlands,T-09,Brazil,3,6,4,10,2,2.0,1.0,0.0,3.3333333333333335,WC-1974
T-48,Netherlands,T-09,Brazil,3,6,4,10,2,2.0,1.0,0.0,3.3333333333333335,WC-1994
T-48,Netherlands,T-09,Brazil,3,6,4,10,2,2.0,1.0,0.0,3.3333333333333335,WC-2010
T-48,Netherlands,T-12,Canada,2,3,2,5,1,1.0,1.0,0.0,2.5,WC-2015
T-48,Netherlands,T-12,Canada,2,3,2,5,1,1.0,1.0,0.0,2.5,WC-2019
T-48,Netherlands,T-44,Japan,2,3,1,4,2,0.0,0.0,2.0,2.0,WC-2010
T-48,Netherlands,T-44,Japan,2,3,1,4,2,0.0,0.0,2.0,2.0,WC-2019
T-48,Netherlands,T-46,Mexico,2,4,3,7,1,0.0,1.0,1.0,3.5,WC-1998
T-48,Netherlands,T-46,Mexico,2,4,3,7,1,0.0,1.0,1.0,3.5,WC-2014
T-48,Netherlands,T-74,Sweden,2,1,0,1,1,1.0,1.0,0.0,0.5,WC-1974
T-48,Netherlands,T-74,Sweden,2,1,0,1,1,1.0,1.0,0.0,0.5,WC-2019
T-48,Netherlands,T-86,West Germany,2,3,4,7,-1,1.0,0.0,1.0,3.5,WC-1974
T-48,Netherlands,T-86,West Germany,2,3,4,7,-1,1.0,0.0,1.0,3.5,WC-1978
T-49,New Zealand,T-48,Netherlands,2,0,2,2,-2,1.0,1.0,0.0,1.0,WC-2015
T-49,New Zealand,T-48,Netherlands,2,0,2,2,-2,1.0,1.0,0.0,1.0,WC-2019
T-50,Nigeria,T-03,Argentina,2,3,5,8,-2,0.0,0.0,2.0,4.0,WC-2014
T-50,Nigeria,T-03,Argentina,2,3,5,8,-2,0.0,0.0,2.0,4.0,WC-2018
T-50,Nigeria,T-10,Bulgaria,2,4,0,4,4,1.0,0.0,1.0,2.0,WC-1994
T-50,Nigeria,T-10,Bulgaria,2,4,0,4,4,1.0,0.0,1.0,2.0,WC-1998
T-50,Nigeria,T-22,Denmark,2,3,4,7,-1,1.0,1.0,0.0,3.5,WC-1998
T-50,Nigeria,T-22,Denmark,2,3,4,7,-1,1.0,1.0,0.0,3.5,WC-1999
T-50,Nigeria,T-28,England,2,2,3,5,-1,0.0,0.0,2.0,2.5,WC-1995
T-50,Nigeria,T-28,England,2,2,3,5,-1,0.0,0.0,2.0,2.5,WC-2002
T-50,Nigeria,T-30,France,2,0,2,2,-2,2.0,0.0,0.0,1.0,WC-2011
T-50,Nigeria,T-30,France,2,0,2,2,-2,2.0,0.0,0.0,1.0,WC-2019
T-50,Nigeria,T-71,South Korea,2,4,2,6,2,1.0,1.0,0.0,3.0,WC-2010
T-50,Nigeria,T-71,South Korea,2,4,2,6,2,1.0,1.0,0.0,3.0,WC-2019
T-50,Nigeria,T-83,United States,2,0,2,2,-2,1.0,1.0,0.0,1.0,WC-2007
T-50,Nigeria,T-83,United States,2,0,2,2,-2,1.0,1.0,0.0,1.0,WC-2015
T-51,North Korea,T-50,Nigeria,2,3,2,5,1,1.0,0.0,1.0,2.5,WC-1999
T-51,North Korea,T-50,Nigeria,2,3,2,5,1,1.0,0.0,1.0,2.5,WC-2007
T-51,North Korea,T-74,Sweden,2,1,3,4,-2,0.0,0.0,2.0,2.0,WC-2007
T-51,North Korea,T-74,Sweden,2,1,3,4,-2,0.0,0.0,2.0,2.0,WC-2011
T-52,Northern Ireland,T-21,Czechoslovakia,2,3,1,4,2,0.0,0.0,2.0,2.0,WC-1958
T-53,Norway,T-12,Canada,3,16,2,18,14,0.0,0.0,3.0,6.0,WC-1995
T-53,Norway,T-12,Canada,3,16,2,18,14,0.0,0.0,3.0,6.0,WC-1999
T-53,Norway,T-12,Canada,3,16,2,18,14,0.0,0.0,3.0,6.0,WC-2007
T-53,Norway,T-14,China,2,1,5,6,-4,1.0,1.0,0.0,3.0,WC-1999
T-53,Norway,T-14,China,2,1,5,6,-4,1.0,1.0,0.0,3.0,WC-2007
T-53,Norway,T-22,Denmark,2,5,2,7,3,0.0,1.0,1.0,3.5,WC-1991
T-53,Norway,T-22,Denmark,2,5,2,7,3,0.0,1.0,1.0,3.5,WC-1995
T-53,Norway,T-28,England,3,3,5,8,-2,1.0,1.0,1.0,2.6666666666666665,WC-1995
T-53,Norway,T-28,England,3,3,5,8,-2,1.0,1.0,1.0,2.6666666666666665,WC-2015
T-53,Norway,T-28,England,3,3,5,8,-2,1.0,1.0,1.0,2.6666666666666665,WC-2019
T-53,Norway,T-50,Nigeria,2,11,0,11,11,0.0,1.0,1.0,5.5,WC-1995
T-53,Norway,T-50,Nigeria,2,11,0,11,11,0.0,1.0,1.0,5.5,WC-2019
T-53,Norway,T-83,United States,2,2,6,8,-4,1.0,0.0,1.0,4.0,WC-1991
T-53,Norway,T-83,United States,2,2,6,8,-4,1.0,0.0,1.0,4.0,WC-2007
T-55,Paraguay,T-06,Belgium,2,3,2,5,1,1.0,0.0,1.0,2.5,WC-1930
T-55,Paraguay,T-06,Belgium,2,3,2,5,1,1.0,0.0,1.0,2.5,WC-1986
T-57,Poland,T-03,Argentina,2,3,4,7,-1,1.0,0.0,1.0,3.5,WC-1974
T-57,Poland,T-03,Argentina,2,3,4,7,-1,1.0,0.0,1.0,3.5,WC-2022
T-57,Poland,T-41,Italy,2,2,3,5,-1,0.0,0.0,2.0,2.5,WC-1974
T-57,Poland,T-41,Italy,2,2,3,5,-1,0.0,0.0,2.0,2.5,WC-1982
T-58,Portugal,T-09,Brazil,2,3,1,4,2,0.0,1.0,1.0,2.0,WC-1966
T-58,Portugal,T-09,Brazil,2,3,1,4,2,0.0,1.0,1.0,2.0,WC-2010
T-58,Portugal,T-32,Ghana,2,5,3,8,2,1.0,0.0,1.0,4.0,WC-2014
T-58,Portugal,T-32,Ghana,2,5,3,8,2,1.0,0.0,1.0,4.0,WC-2022
T-58,Portugal,T-47,Morocco,2,2,3,5,-1,1.0,0.0,1.0,2.5,WC-1986
T-58,Portugal,T-47,Morocco,2,2,3,5,-1,1.0,0.0,1.0,2.5,WC-2018
T-58,Portugal,T-51,North Korea,2,12,3,15,9,1.0,0.0,1.0,7.5,WC-1966
T-58,Portugal,T-51,North Korea,2,12,3,15,9,1.0,0.0,1.0,7.5,WC-2010
T-66,Serbia,T-75,Switzerland,2,3,5,8,-2,2.0,1.0,-1.0,4.0,WC-2018
T-66,Serbia,T-75,Switzerland,2,3,5,8,-2,2.0,1.0,-1.0,4.0,WC-2022
T-71,South Korea,T-41,Italy,2,4,4,8,0,1.0,2.0,-1.0,4.0,WC-1986
T-71,South Korea,T-41,Italy,2,4,4,8,0,1.0,2.0,-1.0,4.0,WC-2002
T-71,South Korea,T-46,Mexico,2,2,5,7,-3,0.0,1.0,1.0,3.5,WC-1998
T-71,South Korea,T-46,Mexico,2,2,5,7,-3,0.0,1.0,1.0,3.5,WC-2018
T-71,South Korea,T-53,Norway,2,2,9,11,-7,2.0,0.0,0.0,5.5,WC-2003
T-71,South Korea,T-53,Norway,2,2,9,11,-7,2.0,0.0,0.0,5.5,WC-2019
T-71,South Korea,T-73,Spain,2,3,4,7,-1,1.0,0.0,1.0,3.5,WC-1990
T-71,South Korea,T-73,Spain,2,3,4,7,-1,1.0,0.0,1.0,3.5,WC-2015
T-72,Soviet Union,T-06,Belgium,2,7,5,12,2,1.0,0.0,1.0,6.0,WC-1970
T-72,Soviet Union,T-06,Belgium,2,7,5,12,2,1.0,0.0,1.0,6.0,WC-1986
T-72,Soviet Union,T-28,England,2,3,2,5,1,0.0,1.0,1.0,2.5,WC-1958
T-72,Soviet Union,T-36,Hungary,2,8,1,9,7,1.0,0.0,1.0,4.5,WC-1966
T-72,Soviet Union,T-36,Hungary,2,8,1,9,7,1.0,0.0,1.0,4.5,WC-1986
T-72,Soviet Union,T-84,Uruguay,2,2,2,4,0,3.0,2.0,-3.0,2.0,WC-1962
T-72,Soviet Union,T-84,Uruguay,2,2,2,4,0,3.0,2.0,-3.0,2.0,WC-1970
T-73,Spain,T-09,Brazil,2,3,2,5,1,2.0,0.0,0.0,2.5,WC-1934
T-73,Spain,T-09,Brazil,2,3,2,5,1,2.0,0.0,0.0,2.5,WC-1986
T-73,Spain,T-13,Chile,2,2,2,4,0,1.0,0.0,1.0,2.0,WC-1950
T-73,Spain,T-13,Chile,2,2,2,4,0,1.0,0.0,1.0,2.0,WC-2014
T-73,Spain,T-17,Costa Rica,2,8,1,9,7,0.0,0.0,2.0,4.5,WC-2015
T-73,Spain,T-17,Costa Rica,2,8,1,9,7,0.0,0.0,2.0,4.5,WC-2022
T-73,Spain,T-28,England,2,1,0,1,1,2.0,0.0,0.0,0.5,WC-1950
T-73,Spain,T-28,England,2,1,0,1,1,2.0,0.0,0.0,0.5,WC-1982
T-73,Spain,T-35,Honduras,2,3,1,4,2,0.0,0.0,2.0,2.0,WC-1982
T-73,Spain,T-35,Honduras,2,3,1,4,2,0.0,0.0,2.0,2.0,WC-2010
T-73,Spain,T-55,Paraguay,2,3,1,4,2,1.0,0.0,1.0,2.0,WC-1998
T-73,Spain,T-55,Paraguay,2,3,1,4,2,1.0,0.0,1.0,2.0,WC-2002
T-73,Spain,T-71,South Korea,2,2,2,4,0,3.0,0.0,-1.0,2.0,WC-1994
T-73,Spain,T-71,South Korea,2,2,2,4,0,3.0,0.0,-1.0,2.0,WC-2002
T-73,Spain,T-75,Switzerland,3,5,2,7,3,1.0,0.0,2.0,2.3333333333333335,WC-1966
T-73,Spain,T-75,Switzerland,3,5,2,7,3,1.0,0.0,2.0,2.3333333333333335,WC-1994
T-73,Spain,T-75,Switzerland,3,5,2,7,3,1.0,0.0,2.0,2.3333333333333335,WC-2010
T-73,Spain,T-83,United States,2,4,3,7,1,1.0,0.0,1.0,3.5,WC-1950
T-73,Spain,T-83,United States,2,4,3,7,1,1.0,0.0,1.0,3.5,WC-2019
T-73,Spain,T-87,Yugoslavia,2,3,3,6,0,1.0,0.0,1.0,3.0,WC-1982
T-73,Spain,T-87,Yugoslavia,2,3,3,6,0,1.0,0.0,1.0,3.0,WC-1990
T-74,Sweden,T-03,Argentina,2,4,3,7,1,0.0,0.0,2.0,3.5,WC-1934
T-74,Sweden,T-03,Argentina,2,4,3,7,1,0.0,0.0,2.0,3.5,WC-2002
T-74,Sweden,T-09,Brazil,2,0,2,2,-2,1.0,0.0,1.0,1.0,WC-1994
T-74,Sweden,T-09,Brazil,2,0,2,2,-2,1.0,0.0,1.0,1.0,WC-1995
T-74,Sweden,T-10,Bulgaria,2,4,0,4,4,1.0,0.0,1.0,2.0,WC-1974
T-74,Sweden,T-10,Bulgaria,2,4,0,4,4,1.0,0.0,1.0,2.0,WC-1994
T-74,Sweden,T-12,Canada,2,3,1,4,2,1.0,0.0,1.0,2.0,WC-2003
T-74,Sweden,T-12,Canada,2,3,1,4,2,1.0,0.0,1.0,2.0,WC-2019
T-74,Sweden,T-28,England,2,2,4,6,-2,,0.0,,3.0,WC-2006
T-74,Sweden,T-28,England,2,2,4,6,-2,,0.0,,3.0,WC-2018
T-74,Sweden,T-31,Germany,2,7,2,9,5,,0.0,,4.5,WC-1991
T-74,Sweden,T-31,Germany,2,7,2,9,5,,0.0,,4.5,WC-1995
T-74,Sweden,T-50,Nigeria,3,8,4,12,4,,1.0,,4.0,WC-2002
T-74,Sweden,T-50,Nigeria,3,8,4,12,4,,1.0,,4.0,WC-2003
T-74,Sweden,T-50,Nigeria,3,8,4,12,4,,1.0,,4.0,WC-2015
T-74,Sweden,T-55,Paraguay,2,3,2,5,1,,,,2.5,WC-1950
T-74,Sweden,T-55,Paraguay,2,3,2,5,1,,,,2.5,WC-2006
T-74,Sweden,T-83,United States,4,4,8,12,-4,,,,3.0,WC-1991
T-74,Sweden,T-83,United States,4,4,8,12,-4,,,,3.0,WC-2007
T-74,Sweden,T-83,United States,4,4,8,12,-4,,,,3.0,WC-2011
T-74,Sweden,T-83,United States,4,4,8,12,-4,,,,3.0,WC-2019
T-74,Sweden,T-84,Uruguay,2,4,0,4,4,,,,2.0,WC-1970
T-74,Sweden,T-84,Uruguay,2,4,0,4,4,,,,2.0,WC-1974
T-75,Switzerland,T-11,Cameroon,2,2,2,4,0,,,,2.0,WC-2015
T-75,Switzerland,T-11,Cameroon,2,2,2,4,0,,,,2.0,WC-2022
T-75,Switzerland,T-25,Ecuador,2,12,2,14,10,,,,7.0,WC-2014
T-75,Switzerland,T-25,Ecuador,2,12,2,14,10,,,,7.0,WC-2015
T-75,Switzerland,T-31,Germany,2,5,3,8,2,,,,4.0,WC-1938
T-75,Switzerland,T-41,Italy,2,6,2,8,4,,,,4.0,WC-1954
T-83,United States,T-04,Australia,2,7,2,9,5,,,,4.5,WC-1995
T-83,United States,T-04,Australia,2,7,2,9,5,,,,4.5,WC-2015
T-83,United States,T-09,Brazil,2,2,4,6,-2,,,,3.0,WC-1999
T-83,United States,T-09,Brazil,2,2,4,6,-2,,,,3.0,WC-2007
T-83,United States,T-14,China,2,3,3,6,0,,,,3.0,WC-1995
T-83,United States,T-14,China,2,3,3,6,0,,,,3.0,WC-1999
T-83,United States,T-16,Colombia,3,7,1,8,6,,,,2.6666666666666665,WC-1994
T-83,United States,T-16,Colombia,3,7,1,8,6,,,,2.6666666666666665,WC-2011
T-83,United States,T-16,Colombia,3,7,1,8,6,,,,2.6666666666666665,WC-2015
T-83,United States,T-22,Denmark,2,5,0,5,5,,,,2.5,WC-1995
T-83,United States,T-22,Denmark,2,5,0,5,5,,,,2.5,WC-1999
T-83,United States,T-28,England,2,4,0,4,4,,,,2.0,WC-1950
T-83,United States,T-28,England,2,4,0,4,4,,,,2.0,WC-2007
T-83,United States,T-31,Germany,4,5,6,11,-1,,,,2.75,WC-1999
T-83,United States,T-31,Germany,4,5,6,11,-1,,,,2.75,WC-2003
T-83,United States,T-31,Germany,4,5,6,11,-1,,,,2.75,WC-2014
T-83,United States,T-31,Germany,4,5,6,11,-1,,,,2.75,WC-2015
T-83,United States,T-50,Nigeria,2,12,1,13,11,,,,6.5,WC-1999
T-83,United States,T-50,Nigeria,2,12,1,13,11,,,,6.5,WC-2003
T-83,United States,T-51,North Korea,3,7,2,9,5,,,,3.0,WC-1999
T-83,United States,T-51,North Korea,3,7,2,9,5,,,,3.0,WC-2007
T-83,United States,T-51,North Korea,3,7,2,9,5,,,,3.0,WC-2011
T-83,United States,T-53,Norway,2,1,1,2,0,,,,1.0,WC-1995
T-83,United States,T-53,Norway,2,1,1,2,0,,,,1.0,WC-2003
T-83,United States,T-58,Portugal,2,5,4,9,1,,,,4.5,WC-2002
T-83,United States,T-58,Portugal,2,5,4,9,1,,,,4.5,WC-2014
T-83,United States,T-74,Sweden,2,3,1,4,2,,,,2.0,WC-2003
T-83,United States,T-74,Sweden,2,3,1,4,2,,,,2.0,WC-2015
T-84,Uruguay,T-28,England,2,6,3,9,3,,,,4.5,WC-1954
T-84,Uruguay,T-28,England,2,6,3,9,3,,,,4.5,WC-2014
T-84,Uruguay,T-30,France,3,2,3,5,-1,,,,1.6666666666666667,WC-1966
T-84,Uruguay,T-30,France,3,2,3,5,-1,,,,1.6666666666666667,WC-2010
T-84,Uruguay,T-30,France,3,2,3,5,-1,,,,1.6666666666666667,WC-2018
T-84,Uruguay,T-48,Netherlands,2,2,5,7,-3,,,,3.5,WC-1974
T-84,Uruguay,T-48,Netherlands,2,2,5,7,-3,,,,3.5,WC-2010
T-84,Uruguay,T-71,South Korea,2,2,1,3,1,,,,1.5,WC-2010
T-84,Uruguay,T-71,South Korea,2,2,1,3,1,,,,1.5,WC-2022
T-84,Uruguay,T-73,Spain,2,2,2,4,0,,,,2.0,WC-1950
T-84,Uruguay,T-73,Spain,2,2,2,4,0,,,,2.0,WC-1990
T-86,West Germany,T-05,Austria,2,7,1,8,6,,,,4.0,WC-1954
T-86,West Germany,T-05,Austria,2,7,1,8,6,,,,4.0,WC-1982
T-86,West Germany,T-13,Chile,3,7,1,8,6,,,,2.6666666666666665,WC-1962
T-86,West Germany,T-13,Chile,3,7,1,8,6,,,,2.6666666666666665,WC-1974
T-86,West Germany,T-13,Chile,3,7,1,8,6,,,,2.6666666666666665,WC-1982
T-86,West Germany,T-28,England,3,4,3,7,1,,,,2.3333333333333335,WC-1970
T-86,West Germany,T-28,England,3,4,3,7,1,,,,2.3333333333333335,WC-1982
T-86,West Germany,T-28,England,3,4,3,7,1,,,,2.3333333333333335,WC-1990
T-86,West Germany,T-46,Mexico,2,6,0,6,6,,,,3.0,WC-1978
T-86,West Germany,T-46,Mexico,2,6,0,6,6,,,,3.0,WC-1986
T-86,West Germany,T-73,Spain,2,4,2,6,2,,,,3.0,WC-1966
T-86,West Germany,T-73,Spain,2,4,2,6,2,,,,3.0,WC-1982
T-86,West Germany,T-75,Switzerland,2,7,1,8,6,,,,4.0,WC-1962
T-86,West Germany,T-75,Switzerland,2,7,1,8,6,,,,4.0,WC-1966
T-86,West Germany,T-80,Turkey,2,11,3,14,8,,,,7.0,WC-1954
T-86,West Germany,T-84,Uruguay,2,5,0,5,5,,,,2.5,WC-1966
T-86,West Germany,T-84,Uruguay,2,5,0,5,5,,,,2.5,WC-1970
T-86,West Germany,T-87,Yugoslavia,3,7,1,8,6,,,,2.6666666666666665,WC-1954
T-86,West Germany,T-87,Yugoslavia,3,7,1,8,6,,,,2.6666666666666665,WC-1958
T-86,West Germany,T-87,Yugoslavia,3,7,1,8,6,,,,2.6666666666666665,WC-1990
T-87,Yugoslavia,T-16,Colombia,2,6,0,6,6,,,,3.0,WC-1962
T-87,Yugoslavia,T-16,Colombia,2,6,0,6,6,,,,3.0,WC-1990
T-87,Yugoslavia,T-30,France,2,4,2,6,2,,,,3.0,WC-1954
T-87,Yugoslavia,T-30,France,2,4,2,6,2,,,,3.0,WC-1958
T-87,Yugoslavia,T-86,West Germany,2,1,2,3,-1,,,,1.5,WC-1962
T-87,Yugoslavia,T-86,West Germany,2,1,2,3,-1,,,,1.5,WC-1974
